1572864,7798784,5963776,4784128,786432,12320768,11010048,9502734
1575424,12977152,15204864,5570560,12189952,13172736,9306368,7471139
1573120,12386304,1310720,6291456,15925248,7798784,9699328,3604495
1575424,16121856,1310720,393216,9240576,9175040,11534336,5177362
1572864,0,0,0,0,0,0,0
1572864,4784128,7667712,393216,4653056,9633792,12124160,13893645
1573120,14548992,2555904,6029312,10027008,14942208,1638400,14811146
1574656,12517376,10878976,11468800,1048576,3670016,917504,1966113
0,0,0,0,0,0,0,0
1572864,3670016,7995392,3211264,10944512,720896,10878976,13500461
1573376,8323072,11206656,2949120,1835008,7012352,8519680,15138818
1575168,4915712,589824,13631488,12845056,16056320,589824,11599909
1572864,3473408,4194304,3866624,11075584,11010048,12124160,3014672
1572864,1048576,12189696,2097152,917504,5963776,14548992,5701646
1572864,8454144,14942208,15597568,1376256,4784128,13172736,327708
1572864,13107200,15794176,4194304,1638400,1376256,12517376,131089
1573120,4587520,6291456,11534336,16711680,3801088,12320768,14614558
1573376,2359296,327680,11075584,14614528,7143424,6291456,7012417
1573120,11993088,131072,11010048,2359296,9371648,13565952,1376300
1573888,15400960,9437184,10289152,16384000,3342336,9764864,3342362
1572864,10944768,12320768,9961472,12779520,15794176,589824,16515092
1573120,7405568,1900544,14155776,10682368,5570560,13631488,5111822
1572864,6029312,3211264,2686976,6029312,6422528,65536,12058633
1574400,13566464,4456448,13959168,6356992,3407872,7405568,15466509
1572864,16318720,14024704,1441792,3670016,1703936,14483456,14352407
1572864,2621440,2686976,14090240,4325376,11337728,8192000,14155789
1574656,14614528,3211264,9568256,9306112,458752,12582912,11796502
1572864,2555904,15466496,7798784,1507328,3080192,3670016,4522015
1573120,2097152,15794176,5177344,15007744,10092544,9240576,11403271
1573120,10616832,8519680,4390912,2752512,15794176,2949120,4653058
1573888,16122112,14483456,2424832,13762560,851968,8388608,7864371
1572864,8585216,15335424,6160384,2752512,7208960,1114112,11075614
1573888,16253184,9961472,3932160,7471104,14680064,3473408,12648475
1573632,13370368,16252928,14221312,9699328,16056320,12189696,14680177
1572864,3080192,12845056,6225920,14680064,12124160,14352384,14811190
1572864,11272192,11599872,14417920,10485760,262144,983040,2752523
1574144,590080,5308416,14483456,8650752,65536,11206656,8978451
1572864,10878976,10813440,9175040,15728640,8781824,5046272,11075601
1574912,8257536,2818048,589824,16515072,8519680,5439488,65554
1573376,5308416,5111808,5636096,262144,2752512,5242880,14221356
1572864,2883584,851968,5439488,3276800,1703936,1638400,10682382
1572864,6160384,7208960,4521984,9502720,16252928,14876672,8257557
1572864,4980736,9895936,13500416,14680064,2359296,7340032,5505040
1573120,1966080,9043968,8192000,3866624,14548992,4980736,12124189
1572864,13303808,5898240,5570560,3407872,9568256,0,0
1574656,721152,589824,10813440,1769472,13041664,9371648,4915218
1580288,9568512,851968,7405568,10616832,2883584,13434880,12451859
1572864,4521984,9830400,13697024,8192000,0,0,0
1572864,720896,9043968,13303808,6291456,65536,16318464,3342345
1574656,12451840,3604480,720896,10878976,8519680,10682368,8257610
1573632,5308672,9043968,4390912,4390912,589824,9175040,5373966
1575936,5373952,1376256,9633792,0,0,0,0
1573120,1442048,12976128,15597568,15204352,7798784,14614528,6619191
1572864,15138816,6684672,6488064,3604480,13893632,2883584,3932208
1573120,1114368,4456448,3342336,8192000,131072,15663104,2228279
1575168,5636096,2359296,0,0,0,0,0
1572864,131072,1310720,2359296,15466496,16449536,5701632,3866678
1572864,13303808,6422528,10485760,10551296,15859712,3604480,13828156
1573376,5373952,14221312,6619136,5832704,12582912,2949120,16515104
1573376,10617344,0,0,0,0,0,0
1572864,2883584,11206656,6094848,9699328,13762560,4718592,7012394
1574144,1179648,14745600,14548992,3145728,5570560,10420224,15532083
1576704,14221824,1049088,9765120,14024704,589824,11403520,5439516
1575680,4456448,14811136,4653056,9109504,5767168,2555904,3080271
1575168,11141120,11665408,2031616,2949120,1769472,5242880,12517394
1573376,9437440,7471104,5570560,8781824,4456448,14876672,1048599
1572864,11337728,2621440,11141120,8912896,720896,14942208,8847376
1573120,11993088,12320768,15663104,196608,11403264,983040,5439556
1573120,3145728,10223616,9633792,4325376,14680064,2097152,7405620
1575168,9437440,11993088,6815744,3604480,14090240,16121856,15925271
1573888,7667712,12058624,1114112,1507328,1376256,15597568,12255243
1575424,131072,12058624,1507328,8192000,10354688,9043968,14221331
1574144,12255232,9371648,9043968,11010048,12910592,11862016,12845069
1574912,4456448,7798784,11468800,7929856,5505024,3670016,12582960
1574144,1245184,16711680,6291456,13303808,11534336,7995392,5373989
1573376,3604736,4325376,4390912,393216,13369344,15859712,5963825
1574656,13238272,2424832,2228224,11206656,4915200,11272192,131146
1573120,14417920,13762560,13828096,9437184,8192000,4128768,11075617
1572864,8257536,5701632,16252928,2031616,10878976,6946816,3211291
1572864,10878976,5111808,8847360,7798784,14352384,12582912,13565979
1574144,2293760,9502720,65536,1245184,851968,12517376,2818086
1572864,4456448,1966080,12451840,3473408,1835008,5373952,14680107
1574400,4390912,16121856,16515072,4915200,8978432,7012352,7929935
1573120,15138816,8060928,4390912,12582912,5242880,11075584,3735596
1576960,525312,12976128,11730944,11075584,2293760,2686976,5505136
1572864,14417920,6422528,4849664,12517376,7536640,2097152,9437220
1573120,6946816,131072,12910592,16711680,2883584,15073280,9699409
1573376,16187392,4849664,3866624,6619136,7995392,6225920,4915202
1573120,8912896,10551296,1835008,10682368,15073280,16384000,8454154
1577216,14549504,65536,3276800,10747904,15597824,589824,8257568
1578240,2753536,327936,8257536,5636096,13631488,4587520,7274536
1573376,10682880,9699328,12779520,10223616,12976128,917504,4194367
1573888,6356992,4849664,7274496,6553600,16711680,4259840,13631533
1573120,5636096,4259840,1638400,13697024,12517376,11141120,2359296
1573120,9502720,7995392,14942208,7340032,12189696,458752,1245249
1573120,16187392,11010048,7733248,14352384,14745600,4325376,12779534
1572864,10485760,6881280,16580608,4653056,3473408,3014656,6225958
1573120,13303808,15138816,15400960,12910592,1114112,0,0
1573632,11600896,327680,14680064,14155776,2555904,13369344,12582947
1573632,2228736,5505024,5439488,2359296,9961472,16515072,13631535
1573632,14877184,11010048,12582912,12648448,2752512,524288,4194356
1575936,8258560,4063232,6619136,10485760,0,0,0
1572864,1507328,3014656,15925248,15663104,9371648,8978432,4587533
1572864,6684672,15335424,5570560,3473408,10747904,9633792,16449565
1572864,16711680,16056320,16449536,0,0,0,0
1572864,917504,9895936,7143424,14417920,786432,11468800,11534379
1573376,196864,2228224,11599872,7864320,10485760,7667712,11796518
1574144,8650752,1507328,3276800,2359296,9568256,8388608,7864339
1572864,15269888,8257536,0,0,0,0,0
1572864,6881280,6422528,5701632,6356992,14221312,6946816,10813476
1572864,13697024,983040,11665408,3211264,8716288,11206656,458778
1572864,12058624,1310720,14352384,3670016,2359296,15335424,7536722
1575424,14616832,4129280,0,0,0,0,0
1581824,14614784,12910592,3866624,10813440,10944512,10551296,13500446
1572864,15532032,11862016,10158080,3276800,5242880,10485760,5963799
1574656,15073280,11599872,2490368,13172736,65536,1179648,8192063
1572864,1441792,0,0,0,0,0,0
1572864,6619136,12779520,12713984,4194304,10616832,1835008,8978448
1573120,12320768,5373952,7143424,1310720,3866624,5898240,3080215
1572864,0,0,0,0,0,0,0
1572864,8454400,3866624,14548992,14352384,10354688,7012352,14024751
1572864,7602176,10682368,2621440,7667712,5701632,6815744,7405609
1573120,1638656,14024704,16056320,3932160,1048576,7733248,15859740
1572864,5767168,9371648,2555904,3080192,11468800,10289152,6029332
1573632,9502976,15990784,393216,131072,1179648,3145728,12255277
1572864,13565952,12910592,10485760,4456448,10747904,4849664,12582933
1573120,8388608,9043968,13697024,5767168,2949120,16318464,7667721
1573632,15532544,9961472,16646144,7536640,11206656,7602176,5242931
1572864,9764864,10354688,3538944,7143424,3866624,10682368,13697114
1573120,6488064,2031616,9961472,14942208,7208960,393216,14024744
1572864,13762560,7405568,8257536,8978432,14286848,5832704,11927587
1572864,7143424,4128768,15597568,14811136,9240576,7274496,917528
1574912,12124160,8585216,7077888,11599872,15007744,7995392,3801107
1572864,196608,6029312,4063232,15335424,16449536,4849664,2686980
1577472,16711936,3276800,6356992,4391168,12976128,6094848,5505039
1572864,12582912,16056320,3866624,1769472,3604480,196608,14024750
1572864,11796480,327680,12845056,15138816,589824,16580608,6946855
1573120,4653056,11599872,11993088,1638400,11141120,8912896,786449
1572864,6619136,15925248,12779520,2228224,4915200,15663104,4915217
1572864,11993088,6946816,15990784,16252928,3145728,8978432,2293786
1572864,5242880,4194304,14483456,9371648,6946816,3342336,5570600
1572864,5111808,5963776,10485760,4390912,6029312,720896,16187412
1572864,1114112,6881280,4653056,15728640,11599872,14221312,6684690
1575168,6422528,4587520,16646144,5505024,917504,10944512,0
1574400,16187392,12779520,13172736,15663104,14876672,11796480,12845087
1572864,10485760,14155776,2555904,8585216,5505024,9830400,12845104
1574656,12255232,8585216,12648448,4325376,9633792,6815744,4980774
1575168,2621440,9043968,2555904,6291456,0,0,0
1572864,8716288,13107200,7274496,2883584,7208960,5570560,12124199
1572864,8912896,10027008,10158080,458752,13107200,12451840,8388658
1572864,8126464,15728640,15597568,7405568,12058624,2228224,5505038
1572864,12976128,786432,0,0,0,0,0
1572864,14614528,3538944,13959168,15597568,3538944,13893632,5505081
1572864,3735552,14352384,9043968,720896,7995392,5898240,15663147
1572864,14548992,12779520,10747904,1048576,10485760,2949120,3604536
1572864,13893632,0,0,0,0,0,0
1575168,5242880,12124160,2818048,15007744,15400960,3473408,12714032
1572864,3211264,5963776,7602176,1310720,8323072,786432,8519712
1572864,4456448,15794176,3866624,6946816,13434880,15007744,6619152
1573632,3866624,12779520,6291456,16252928,14352384,13434880,6553655
1573888,14024960,4915200,15794176,2031616,11141120,4194304,3866669
1572864,10027008,7733248,5373952,7536640,9043968,11599872,11075669
1572864,7798784,7012352,1310720,2883584,6029312,14614528,655394
1572864,10813440,524288,12320768,6488064,8257536,10223616,4063257
1572864,7602176,12779520,13107200,9633792,7208960,9371648,14549023
1572864,16384000,15925248,2293760,10813440,1769472,14221312,10027023
1572864,6160384,6291456,2424832,1048576,11206656,5701632,327695
1572864,16449536,9043968,7798784,1310720,16384000,13697024,458761
1572864,3735552,524288,8847360,7929856,15990784,9699328,13762601
1581056,14025472,13959168,3604480,4325632,7602432,6488064,9175172
1572864,11599872,8388608,5701632,12058624,10420224,2359296,12451874
1572864,3932160,196608,1048576,7667712,2490368,6356992,9437199
1574400,13959168,655360,11862016,16121856,2621440,15007744,14811156
1572864,2949120,15728640,8585216,3538944,7340032,15859712,8323097
1572864,14745600,7340032,8192000,12386304,16121856,16121856,9175087
1574912,13435136,15597568,12648448,5963776,13238272,11599872,11665432
1573120,9502720,13565952,393216,15597568,1507328,5111808,2097165
1574912,262144,7077888,1507328,5308416,3735552,9764864,6422543
1573120,11993088,2097152,3735552,3604480,10813440,3801088,11075595
1572864,12058624,11993088,1769472,15597568,5898240,10551296,655366
1573376,13107200,2752512,10682368,14876672,9502720,8192000,1441800
1572864,6815744,7077888,9830400,4063232,2818048,9306112,8388631
1572864,5832704,6225920,2818048,15466496,15007744,393216,2490390
1572864,15925248,4325376,2555904,131072,11599872,13893632,5177352
1572864,9830400,12976128,10420224,1376256,589824,11468800,7471125
1572864,16056320,15532032,262144,3997696,393216,10551296,6160406
1572864,2228224,13959168,9043968,1179648,2555904,14745600,16646168
1574144,3276800,1638400,4063232,11403264,2228224,3801088,2490393
1572864,6553600,3014656,851968,786432,14155776,13565952,12845072
1572864,14024704,11927552,6160384,4259840,6750208,589824,9109529
1572864,12582912,8716288,10551296,3145728,11468800,7208960,10027039
1577216,11337984,327680,917504,6160384,2031616,3145728,12779544
1572864,14548992,5898240,8585216,2949120,65536,7012352,14811144
1572864,9240576,7208960,12779520,851968,11468800,15925248,10682385
1572864,7602176,589824,13828096,196608,12713984,589824,4390935
1574656,720896,10878976,13631488,16121856,14483456,14221312,7274545
1575168,8650752,15663104,15007744,5767168,8585216,7733248,13303892
1572864,2490368,15597568,3473408,13631488,6291456,10551296,9437208
1573376,14548992,5570560,15466496,9175040,11010048,3538944,8912944
1572864,2686976,15859712,7536640,10878976,8847360,10944512,9371661
1572864,1179648,1572864,10158080,7929856,11862016,3670016,8978445
