1573376,6684928,1769472,6291456,6619136,5439488,2686976,11337739
1572864,2949120,9895936,393216,6946816,15138816,1441792,10092551
1577216,5373952,16384000,10289152,9371648,2293760,2686976,7340067
1573120,4915712,14942208,14352384,11599872,11993088,3932160,327689
1572864,7274496,9437184,9961472,7274496,7864320,8650752,3866635
1572864,12713984,10420224,13762560,9371648,3473408,2359296,2555911
1572864,2490368,7143424,2818048,2555904,5505024,14090240,9240582
1572864,8388608,16711680,6881280,13631488,4980736,16515072,6488079
1573120,1835264,3932160,11730944,15925248,6881280,2424832,8323127
1577984,4784384,2818048,2818048,13697024,15466496,15073280,1835022
1581568,13635840,0,0,0,0,0,0
1577216,988928,3408384,1769984,2753280,15335936,3342848,1966375
1573120,5570560,5505024,10485760,15204352,7405568,2490368,12779533
1574400,13631744,3670016,14155776,13631488,6291456,2490368,5636129
1572864,3014656,3997696,7733248,16252928,11206656,0,12320804
1573376,9109504,7536640,7340032,4849664,14680064,15794176,10485771
1572864,13369344,15007744,15925248,10027008,9699328,6750208,1835024
1574912,10617600,6029312,10682368,10747904,8060928,14745600,2359326
1580032,2229248,10158080,16515072,0,0,0,0
1572864,13762560,5373952,6881280,6291456,14286848,9306112,12910604
1572864,15204352,1835008,7143424,13828096,8454144,13303808,1376288
1572864,5242880,3080192,2031616,1703936,14024704,7077888,9043988
1572864,3932160,13369344,6750208,6225920,12058624,8912896,8716297
1572864,11665408,14680064,10092544,1048576,2621440,327680,3604504
1572864,1769472,4325376,13172736,3604480,11534336,5373952,1638417
1572864,7340032,3276800,3276800,12517376,15925248,12517376,6291461
1572864,12189696,14483456,7471104,13303808,11665408,16187392,12124172
1574400,590080,12189696,4587520,8192000,10813440,0,0
1573120,12583168,14286848,8781824,15597568,7864320,16121856,1441809
1572864,7471104,13697024,851968,4456448,5898240,8650752,5439497
1572864,4259840,12451840,5767168,12189696,2490368,3604480,2228232
1572864,16121856,16252928,5373952,8650752,2752512,9961472,3407883
1573120,6029312,7012352,4063232,11468800,11075584,6160384,14811158
1575936,4916224,6750208,14876672,13041664,9568256,4784128,5373995
1577984,1050368,9699584,9830400,1245184,14221312,15466496,11141152
1580544,12846848,5505280,13893888,3735552,7929856,4784128,0
1573632,6291456,720896,11993088,3145728,7077888,8978432,10747929
1572864,9043968,7602176,4390912,14286848,8454144,15466496,6488078
1572864,10354688,11993088,15859712,7929856,9568256,15925248,6422537
1573632,0,0,0,0,0,0,0
1572864,3538944,4456448,5636096,917504,5439488,1310720,2555927
1572864,262144,15597568,8060928,3801088,5636096,3538944,3670026
1572864,16384000,1966080,4128768,2686976,16056320,8781824,15728645
1572864,14811136,8323072,393216,327680,5046272,3932160,7667719
1572864,5111808,3080192,5242880,15269888,11730944,16711680,6619143
1572864,13500416,2424832,7864320,9764864,4259840,16646144,10485804
1574144,10289664,15532032,8585216,4980736,9830400,14155776,2883596
1572864,11337728,3407872,3801088,2293760,11862016,9830400,6225958
1574400,4653056,6422528,3145728,5767168,3932160,8716288,10682401
1572864,8519680,1900544,15859712,12255232,786432,7602176,10158111
1572864,2818048,8257536,1835008,13893632,65536,3407872,15532077
1572864,3866624,14745600,393216,9961472,8126464,6094848,13631496
1572864,6553600,12910592,458752,12386304,12976128,1769472,10420240
1572864,12124160,524288,8192000,11599872,15990784,10223616,9109529
1572864,5636096,6619136,9699328,1572864,13500416,14811136,13434897
1572864,14221312,16580608,7405568,2031616,3014656,14942208,11141136
1572864,11141120,14417920,6488064,4456448,3211264,16056320,9109526
1572864,786432,2883584,2818048,13565952,16318464,0,0
1572864,8978432,4587520,13893632,14483456,9437184,1310720,4653063
1572864,3342336,7208960,7077888,15138816,983040,1769472,16056343
1572864,11337728,2031616,1376256,2883584,262144,1310720,15859724
1572864,10223616,7602176,15728640,14680064,13369344,15007744,1048587
1572864,6160384,11337728,3014656,12124160,655360,589824,16711709
1573376,7471104,16253184,7929856,2097152,16580608,4456448,6619142
1573120,14417920,2883584,15073280,4194304,3997696,8454144,5046290
1573888,5111808,9437184,11468800,458752,15269888,11534336,12779533
1572864,10485760,16252928,3014656,4521984,11468800,3866624,5767173
1572864,5439488,7733248,13238272,10551296,3538944,4653056,16384004
1572864,14876672,10092544,13959168,9961472,4259840,8257536,9437190
1572864,13959168,2752512,0,0,0,0,0
1572864,2883584,131072,10682368,10354688,11534336,13238272,13631499
1572864,262144,1572864,8781824,6160384,4128768,262144,13631505
1575936,9502720,7929856,458752,7995392,16515072,7995392,11599879
1575424,13174016,7275008,16580608,6356992,3604480,8126464,720967
1573376,7864576,10027008,393216,9568256,4653056,3211264,5308470
1572864,9437184,3145728,5373952,12058624,5177344,13369344,16187418
1572864,15335680,13959168,12058624,5308416,8585216,6881280,9502783
1573120,5898496,13238272,1048576,13369344,11272192,9961472,15990798
1573120,2359296,10682368,3407872,13959168,851968,262144,0
1572864,7536640,16384000,13369344,6160384,15794176,16252928,13041692
1572864,10878976,13303808,5111808,0,16646144,14155776,13959224
1572864,9961472,131072,7405568,10092544,9830400,1835008,8912905
1572864,0,0,0,0,0,0,0
1572864,262144,8716288,16187392,1245184,5636096,14680064,2949128
1572864,4587520,7667712,1114112,10420224,3997696,9043968,12845061
1572864,3014656,6356992,9895936,9633792,5373952,5701632,2424839
1572864,16318464,9437184,10682368,3801088,12845056,13172736,1572891
1575424,14745856,15859712,15532032,2293760,10682368,4063232,6291480
1572864,4456448,6356992,4718592,10354688,7733248,10878976,10551354
1572864,1638400,15204352,2031616,16580608,16318464,2097152,14549043
1573120,15073280,16711680,4849664,5177344,9895936,13434880,14090269
1572864,5308416,2555904,15466496,0,0,0,0
1572864,1966080,11599872,14155776,7143424,10682368,13434880,3735561
1572864,0,14024704,9895936,11599872,11862016,4521984,12124174
1573120,2949120,3211264,14811136,2162688,3014656,16580608,12517380
1573376,5046272,2490368,14352384,11468800,16646144,8912896,5242892
1572864,4587520,3276800,7929856,12451840,720896,15532032,2293768
1572864,6815744,11337728,15663104,2883584,16252928,2097152,65542
1572864,3407872,10551296,8978432,7864320,11468800,6488064,3080197
1572864,12255232,4456448,327680,7733248,16252928,7929856,3276804
1572864,2162688,5308416,7077888,14942208,2883584,0,0
1572864,6619136,3473408,4653056,12517376,11403264,5570560,6946821
1572864,13631488,6225920,13434880,13762560,6225920,12451840,10092558
1572864,10878976,2097152,1245184,1310720,9240576,13369344,11993096
1573888,4129280,9568256,4653056,8585216,3407872,12582912,14680069
1573376,12189696,5505024,13828096,12976128,13041664,7995392,131107
1574656,6095104,3473408,1703936,12648448,11796480,13697024,1769549
1573120,8585216,1376256,7798784,11010048,16318464,2752512,8716300
1572864,8388608,10944512,14811136,2424832,12845056,14155776,12124190
1573120,8388608,7798784,15794176,10813440,12648448,15400960,11534353
1572864,3014656,655360,1507328,1703936,12910592,2162688,10092546
1572864,11010048,11075584,14221312,12845056,8126464,10158080,5898250
1572864,4128768,0,0,0,0,0,0
1572864,14811392,2031616,11206656,16646144,196608,13762560,10158098
1572864,786432,7864320,14483456,3604480,11534336,917504,15728646
1572864,5505024,2162688,14745600,4784128,1835008,10878976,11010057
1572864,2359296,12320768,65536,8126464,7798784,16056320,4325396
1574144,524288,7405568,7798784,4390912,15138816,2686976,10420229
1577728,4260096,589824,6225920,2555904,10944512,6356992,6881299
1573632,3015424,7929856,3276800,11272192,13107200,458752,5046280
