1572864,8650752,1572864,4587520,11862016,12517376,0,1179653
1572864,13565952,3604480,9895936,14942208,10092544,7733248,9437187
1572864,14286848,2555904,14876672,5898240,10485760,10223616,14745604
1572864,11730944,12058624,5439488,12582912,6225920,1376256,3407880
1572864,13959168,262144,7077888,1572864,16187392,13893632,9240586
1572864,1769472,12451840,6553600,7340032,2686976,5242880,1703943
1572864,9764864,15138816,10092544,5898240,12910592,524288,11075589
1572864,6553600,5767168,15532032,5373952,0,0,0
1572864,10027008,8781824,14155776,196608,8847360,8650752,13828109
1572864,7274496,5439488,5832704,786432,1638400,4456448,15007747
1572864,2097152,10158080,6684672,6488064,2883584,5308416,524291
1572864,9043968,10289152,11862016,12255232,4194304,11337728,13828100
1572864,11075584,6029312,7798784,1114112,6553600,7798784,5701635
1574656,14090496,2293760,13565952,13238272,1638400,16384000,14221318
1574144,14352896,4325376,9764864,9240576,2293760,13828096,1769495
1573120,851968,7929856,12713984,7208960,2490368,1048576,10485771
1573888,13828096,0,0,0,0,0,0
1579264,10028544,65792,5439488,7405568,9764864,2818304,4849766
1580032,3277056,6356992,4456448,13041664,786432,327680,1441819
1572864,13369344,4587520,2031616,11010048,4784128,14680064,14221372
1573120,393216,1310720,65536,10682368,10485760,8519680,7143469
1575424,1703936,8454144,65536,10747904,1310720,5898240,0
1573120,7864320,393216,524288,14811136,9568256,9175040,9043988
1573376,14090240,851968,196608,5898240,3997696,12451840,12386349
1574400,5112320,3538944,6029312,9830400,720896,10682368,1703977
1573120,9961472,15138816,8323072,8519680,8519680,8978432,16187427
1573376,15007744,10092544,196608,2162688,3866624,15925248,9437186
1573376,7602176,11862016,9306112,8257536,1048576,7864320,10092551
1573376,11075584,15138816,8519680,1441792,5505024,5439488,11206672
1573632,3539968,8388608,9699328,3211264,0,0,0
1575168,131072,7864320,1703936,2097152,3211264,2424832,12255252
1572864,8585216,6225920,11730944,3997696,1703936,5570560,10092554
1572864,6225920,8978432,9895936,9633792,13041664,11862016,15990788
1572864,5963776,16318464,16056320,14024704,16449536,9502720,12320775
1578496,4391168,11010048,589824,9895936,11403264,10682368,17
1579264,328704,786432,524288,9895936,15663104,3735552,1179680
1574400,13303808,15466496,9699328,3997696,196608,5963776,9044017
1572864,786432,14286848,11141120,1310720,3342336,7405568,10485782
1572864,13631488,8716288,0,0,0,0,0
1572864,13369344,16580608,9699328,5832704,6422528,5308416,1376262
1572864,8519680,5701632,7471104,4325376,10747904,4063232,327699
1572864,2097152,14942208,8978432,327680,14483456,4521984,14352404
1572864,14155776,16580608,4587520,8912896,8781824,6815744,15794202
1572864,5701632,7733248,4980736,1441792,13697024,9175040,10027047
1572864,1376256,2883584,8847360,10354688,1638400,1966080,4849681
1573120,3932160,11141120,3735552,15400960,7667712,1245184,15007766
1572864,14483456,2359296,11075584,4456448,8323072,8716288,2621452
1572864,8847360,0,0,0,0,0,0
1572864,16515072,14614528,8978432,9175040,14614528,1245184,8847388
1572864,1376256,8388608,131072,3997696,6815744,3276800,7667730
1573120,6488064,9633792,11862016,2752512,8192000,5308416,15466504
1574656,5308416,16515072,9895936,1441792,11272192,9895936,6750250
1572864,1245184,13631488,12582912,11665408,5701632,7995392,16187442
1572864,2686976,3080192,3145728,3407872,8650752,131072,9764880
1572864,6422528,16056320,9109504,983040,2949120,4653056,9633798
1572864,4915200,2555904,3670016,8192000,14680064,10813440,11993098
0,0,0,0,0,0,0,0
1573632,14287104,1966080,14745600,4259840,4063232,65536,4915221
1572864,7208960,9502720,2490368,13893632,11403264,6291456,14745643
1573376,7536896,5439488,6356992,7798784,13041664,10551296,2621490
1573120,5308416,16646144,12582912,9633792,10682368,13565952,6750217
1574144,1114368,5701632,15007744,7471104,15925248,3014656,0
1574656,7929856,131072,14155776,15204352,7143680,7471104,2031650
1572864,11206656,5832704,3604480,11599872,5111808,3211264,15073315
1573632,9634560,4259840,4587520,6422528,2293760,3342336,10879086
1574912,3538944,5570560,1703936,13631488,8585216,6815744,9830437
1573376,10682368,3670016,12189696,15073280,0,9502720,3276811
1573120,8650752,9175040,10092544,10551296,14221312,7012352,2555918
1576960,7864832,9699584,12779776,11534848,12124416,9568512,917700
1572864,131072,131072,0,0,0,0,0
1572864,0,0,0,0,0,0,0
