1574656,3080448,5767168,12713984,15269888,1900544,9699328,7995415
1573376,1573120,1114112,2097152,7340032,9764864,2424832,6094870
1572864,6619136,15925248,5832704,4653056,4063232,0,0
1572864,3342336,9240576,10289152,9502720,5832704,10158080,13369352
1572864,15007744,5767168,12189696,262144,9830400,8323072,589842
1572864,1638400,10616832,1966080,15335424,7536640,7077888,10354692
1572864,14811136,2359296,0,0,0,0,0
1574400,7798784,851968,7995392,589824,7340032,16711680,7340035
1575168,2228480,3342336,4653056,9699328,4259840,3801088,6619142
1573888,14221312,16580864,7864320,2424832,12058624,14352384,1966109
1572864,10747904,8257536,1441792,13565952,10878976,3604480,6422533
1573120,11141376,11337728,13500416,3735552,3538944,851968,10092581
1576704,11665664,10027008,15925248,2162688,6684672,13172736,7471114
1572864,13107200,13893632,7340032,3080192,16056320,7012352,8650760
1573376,9961984,16449536,15925248,5046272,14155776,262144,13828101
1572864,7274496,14352384,15794176,13565952,917504,131072,9895946
1576192,7210752,11862272,10354688,3080192,1376256,8781824,11010187
1575680,11338240,4194304,13565952,13959168,12713984,4718592,15335449
1572864,5046272,6881280,11141120,1245184,10354688,1179648,7274563
1572864,5373952,8650752,10485760,7995392,7536640,13697024,3735578
1573120,14483456,7536640,3932160,1376256,1507328,12451840,13303815
1572864,7733248,3473408,2949120,262144,14548992,2883584,4390935
1572864,15794176,14286848,5832704,11862016,1310720,8060928,9371658
1572864,7340032,16515072,11927552,393216,262144,4587520,5898259
1572864,10813440,196608,2949120,16056320,7536640,9240576,5570568
1572864,3276800,1835008,9699328,5373952,15532032,12976128,4849683
1572864,11993088,4915200,262144,13107200,7208960,11010048,0
1572864,4849664,13434880,13500416,5767168,14483456,786432,10289155
1572864,7208960,2949120,5505024,5570560,8388608,14811136,11403273
1572864,2949120,65536,5177344,3014656,7995392,4456448,4521996
1572864,15859712,4587520,10354688,10551296,3670016,3145728,589831
1572864,3342336,15990784,4063232,327680,0,0,0
1572864,6160384,1310720,8192000,7143424,16449536,1572864,10878998
1573888,15008256,12582912,11206656,1572864,2949120,524288,524298
1573376,12386304,15597568,12582912,12320768,3080192,13303808,5898250
1573120,3670016,14548992,3276800,3211264,11141120,3014656,1114131
1572864,5636096,4128768,10813440,0,0,0,0
1572864,2293760,8585216,2162688,4259840,2097152,9043968,14811148
1572864,10813440,8912896,12910592,1966080,12124160,3801088,9961488
1573120,6947072,851968,4849664,16384000,8847360,2359296,6946890
1573120,6226176,14548992,8912896,13828096,3014656,11534336,12648463
1572864,9961472,14942208,0,0,0,0,0
1572864,6684672,15466496,15204352,4587520,6029312,14483456,786441
1579008,13959424,2490368,15007744,393216,14548992,12845056,13762581
1573120,6225920,7274496,1966080,16187392,7733248,11862016,3211271
1573632,5505024,6815744,15269888,5046272,10485760,16252928,2359313
1575680,15925504,16515072,0,0,0,0,0
1573632,10158080,5636096,1376256,65536,10813440,1835008,5570563
1573888,4390912,5242880,3801088,12713984,7536640,4128768,13172742
1573376,14680320,8192000,14155776,15204352,3080192,13172736,3866630
1573632,10946560,1572864,9568256,8519680,8192000,16384000,16187458
1579520,9437696,0,0,0,0,0,0
1572864,3670016,15859712,16252928,8716288,16187392,6094848,10616852
1572864,2555904,11272192,393216,1179648,5505024,9371648,3080204
1572864,4849664,7471104,6881280,6750208,983040,8454144,10879004
1572864,15532032,12845056,7995392,11665408,4849664,11337728,6750248
1573120,11862016,0,0,0,0,0,0
1572864,5898240,15138816,7798784,11468800,3997696,16121856,8585270
1575168,786432,15859712,5570560,11534336,3932160,327680,8126500
1580032,5113600,524800,458752,8912896,14417920,16252928,14680100
1574912,5308416,0,4849664,15073280,3538944,14876672,10682378
1575424,0,0,0,0,0,0,0
1572864,5242880,14745600,6291456,6160384,15663104,11862016,393221
1572864,11534336,5832704,11403264,14155776,2949120,9764864,10027042
1574144,15335424,7995392,786432,4456448,12451840,4718592,7077895
1572864,2883584,6488064,14090240,11272192,2424832,10027008,1769482
1572864,0,0,0,0,0,0,0
1573632,7602432,6291456,2490368,6356992,2752512,3473408,6684683
1572864,13041664,1703936,11927552,1376256,13565952,2228224,14286862
1573376,12058624,5701632,13369344,13303808,5963776,3211264,65537
1573120,6488064,393216,5373952,11796480,7208960,13828096,13369346
1573376,0,0,0,0,0,0,0
